C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
91,56284715,855709483,8,774324177,464314,701940545,936223744,3011,91,330563436,4641885,33615,527479233,767596232,0,452921754,3011,198,10,1,500,549095,2,4,378580043,330563436,33713,33655,33737,106211174,86983390,933120411
91,56284715,855709483,8,774324177,464314,701940545,936223744,3011,91,330563436,4641885,33615,527479233,767596232,0,452921754,3011,123,4,2,4200,4297104,5,0,449642453,330563436,33633,33679,33661,106211174,86983390,400389595
32,42617135,948840554,15,120905608,347153,1028181460,156874928,3012,32,330563436,9167866,34092,382018914,307468045,0,448751273,3012,195,7,1,4900,5366431,0,0,449642453,330563436,34186,34149,34187,106211174,431484053,723010389
32,42617135,948840554,15,120905608,347153,1028181460,156874928,3012,32,330563436,9167866,34092,382018914,307468045,0,448751273,3012,161,2,2,3700,3926292,6,3,449642453,330563436,34195,34125,34203,862871618,1001693018,1052714068
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,94,6,1,3100,3081679,8,8,146356532,777177650,35551,35523,35573,106211174,365042431,631966074
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,139,5,2,3000,3117390,5,6,146356532,777177650,35550,35496,35560,862871618,431484053,673925545
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,120,10,3,3500,3570419,0,3,146356532,777177650,35520,35552,35534,785149710,431484053,343901115
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,181,2,4,1700,1838006,1,7,146356532,777177650,35485,35550,35514,749443834,407419891,405038884
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,60,5,5,2000,1920120,0,4,146356532,777177650,35554,35505,35560,785149710,250142940,293342587
143,865809474,155019022,16,540667147,218650,797027742,962123771,3013,143,777177650,15640740,35464,527479233,947630432,0,331932033,3013,72,2,6,1900,1846933,8,7,146356532,777177650,35559,35536,35563,785149710,1001693018,701808191
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,163,4,1,3600,3827376,5,3,449642453,330563436,33922,33987,33934,862871618,944913022,501655388
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,106,1,2,3600,3621960,0,8,378580043,330563436,33964,33965,33991,785149710,431484053,364629290
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,151,9,3,4800,5045520,6,2,449642453,330563436,33955,33975,33961,749443834,1001693018,506551023
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,114,1,4,1400,1419754,10,2,378580043,330563436,33925,33968,33953,749443834,407419891,619017071
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,75,5,5,2800,2730196,2,8,378580043,330563436,33976,33954,33977,862871618,944913022,95173018
29,183926022,535165640,0,240603373,761827,373412815,666015872,3014,29,330563436,19415959,33905,483467692,697457527,0,132852853,3014,38,4,6,3000,2814090,4,1,378580043,330563436,34026,33969,34046,862871618,365042431,549637901
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,3,8,1,500,451500,9,0,449642453,330563436,33977,33938,33986,862871618,250142940,685404728
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,18,2,2,1700,1560617,3,1,378580043,330563436,33891,33926,33903,785149710,365042431,667233980
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,91,4,3,2300,2279507,3,5,449642453,330563436,33939,33925,33959,749443834,944913022,189131975
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,156,7,4,700,739305,10,3,449642453,330563436,33943,33953,33966,749443834,1001693018,984479556
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,165,4,5,4200,4473672,4,2,378580043,330563436,33988,33913,34009,749443834,365042431,600306910
103,675082591,1021543860,9,233879656,275745,1028181460,585133974,3015,103,330563436,11082683,33872,527479233,837142724,0,622276960,3015,66,7,6,1800,1738908,2,3,378580043,330563436,33885,33925,33893,862871618,431484053,11318838
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,16,6,1,1800,1648818,8,4,378580043,330563436,34143,34154,34167,862871618,407419891,403720515
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,133,9,2,900,929817,0,1,449642453,330563436,34130,34103,34132,106211174,250142940,747550667
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,126,5,3,3000,3078360,1,1,449642453,330563436,34185,34105,34198,106211174,431484053,1057038910
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,83,4,4,1400,1376312,5,4,449642453,330563436,34100,34105,34106,862871618,1001693018,902822057
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,52,3,5,4300,4093815,4,4,378580043,330563436,34108,34112,34113,106211174,431484053,201215647
112,393301874,810229851,19,328341035,295335,373412815,902998973,3040,112,330563436,11920164,34069,1030545334,866575097,0,340760286,3040,18,5,6,1000,918010,8,4,378580043,330563436,34103,34142,34129,749443834,431484053,415049014
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,3041,113,777177650,2303946,35582,527479233,652468680,0,280375874,3041,181,2,1,500,540590,7,4,146356532,777177650,35629,35624,35657,785149710,944913022,224248202
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,3041,113,777177650,2303946,35582,527479233,652468680,0,280375874,3041,146,9,2,900,941526,3,3,146356532,777177650,35608,35654,35628,785149710,365042431,253093172
113,520197509,200650290,12,76682161,291200,1028181460,1067125738,3041,113,777177650,2303946,35582,527479233,652468680,0,280375874,3041,68,5,3,900,871254,9,6,146356532,777177650,35668,35632,35687,862871618,944913022,366464066
20,734211847,858441707,22,532339678,760340,373412815,898330984,3042,20,330563436,10452303,34657,1030545334,515384488,0,56121215,3042,105,2,1,3000,3015300,8,6,449642453,330563436,34709,34743,34721,749443834,407419891,251905718
20,734211847,858441707,22,532339678,760340,373412815,898330984,3042,20,330563436,10452303,34657,1030545334,515384488,0,56121215,3042,102,3,2,2800,2805880,5,3,449642453,330563436,34660,34699,34672,862871618,431484053,745076906
20,734211847,858441707,22,532339678,760340,373412815,898330984,3042,20,330563436,10452303,34657,1030545334,515384488,0,56121215,3042,14,8,3,3400,3107634,4,0,378580043,330563436,34677,34731,34687,862871618,86983390,700582231
20,734211847,858441707,22,532339678,760340,373412815,898330984,3042,20,330563436,10452303,34657,1030545334,515384488,0,56121215,3042,48,1,4,1900,1801275,2,1,449642453,330563436,34761,34721,34773,785149710,86983390,382622221
44,887943873,42803029,16,1039187690,731594,701940545,799104151,3043,44,330563436,7822169,33717,527479233,495484745,0,660853209,3043,46,9,1,2300,2175892,7,4,378580043,330563436,33730,33805,33740,785149710,86983390,130902291
44,887943873,42803029,16,1039187690,731594,701940545,799104151,3043,44,330563436,7822169,33717,527479233,495484745,0,660853209,3043,6,3,2,1500,1359000,3,5,449642453,330563436,33749,33756,33762,785149710,944913022,441085377
44,887943873,42803029,16,1039187690,731594,701940545,799104151,3043,44,330563436,7822169,33717,527479233,495484745,0,660853209,3043,60,1,3,4200,4032251,10,7,378580043,330563436,33798,33772,33806,106211174,431484053,532903502
44,887943873,42803029,16,1039187690,731594,701940545,799104151,3043,44,330563436,7822169,33717,527479233,495484745,0,660853209,3043,91,2,4,500,495545,10,1,449642453,330563436,33744,33785,33773,862871618,86983390,466912311
53,1039100764,494421651,15,378811987,411364,750198692,860477758,3044,53,777177650,5243354,35156,919150108,837855014,0,948775600,3044,101,2,1,1000,1001100,7,8,146356532,777177650,35257,35189,35265,862871618,1001693018,924866160
53,1039100764,494421651,15,378811987,411364,750198692,860477758,3044,53,777177650,5243354,35156,919150108,837855014,0,948775600,3044,168,7,2,300,320448,6,2,146356532,777177650,35271,35209,35290,862871618,365042431,1004184806
53,1039100764,494421651,15,378811987,411364,750198692,860477758,3044,53,777177650,5243354,35156,919150108,837855014,0,948775600,3044,19,3,3,4700,4319347,9,0,146356532,777177650,35207,35236,35213,106211174,1001693018,731121177
50,58199858,163764680,6,827269550,426613,797027742,92062675,3045,50,777177650,8582267,34967,382018914,855828846,0,854118751,3045,88,9,1,4100,4051128,5,1,146356532,777177650,34970,35025,34973,862871618,431484053,52562955
50,58199858,163764680,6,827269550,426613,797027742,92062675,3045,50,777177650,8582267,34967,382018914,855828846,0,854118751,3045,69,6,2,4800,4651488,2,3,146356532,777177650,34971,35047,34980,862871618,431484053,1068989650
32,42617135,948840554,15,120905608,347153,1028181460,156874928,3046,32,777177650,11781752,35031,919150108,960245413,0,1054105353,3046,74,5,1,4400,4285908,3,3,146356532,777177650,35125,35118,35154,106211174,365042431,759345138
32,42617135,948840554,15,120905608,347153,1028181460,156874928,3046,32,777177650,11781752,35031,919150108,960245413,0,1054105353,3046,54,5,2,4600,4388630,3,8,146356532,777177650,35144,35121,35160,862871618,365042431,395071957
32,42617135,948840554,15,120905608,347153,1028181460,156874928,3046,32,777177650,11781752,35031,919150108,960245413,0,1054105353,3046,2,9,3,3100,2796200,3,7,146356532,777177650,35146,35092,35148,106211174,250142940,337419948
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,3047,25,777177650,3788131,35508,382018914,579610365,0,476193963,3047,104,5,1,1700,1706970,8,2,146356532,777177650,35593,35538,35602,785149710,944913022,640013050
25,100727655,648436056,12,1018750910,713370,373412815,1060628795,3047,25,777177650,3788131,35508,382018914,579610365,0,476193963,3047,14,1,2,2300,2102223,0,4,146356532,777177650,35568,35593,35576,862871618,1001693018,824659828
23,121136273,655093846,3,828481406,333202,750198692,582149211,3072,23,330563436,8747582,34362,483467692,356224523,0,35445212,3072,57,9,1,600,574230,9,5,378580043,330563436,34372,34415,34391,749443834,1001693018,524029884
23,121136273,655093846,3,828481406,333202,750198692,582149211,3072,23,330563436,8747582,34362,483467692,356224523,0,35445212,3072,108,3,2,3600,3629160,7,2,378580043,330563436,34436,34444,34458,785149710,365042431,73542056
23,121136273,655093846,3,828481406,333202,750198692,582149211,3072,23,330563436,8747582,34362,483467692,356224523,0,35445212,3072,97,8,3,700,697963,4,7,378580043,330563436,34461,34422,34471,785149710,86983390,811484248
23,121136273,655093846,3,828481406,333202,750198692,582149211,3072,23,330563436,8747582,34362,483467692,356224523,0,35445212,3072,83,4,4,3900,3834012,5,8,449642453,330563436,34479,34442,34497,785149710,431484053,96317719
23,121136273,655093846,3,828481406,333202,750198692,582149211,3072,23,330563436,8747582,34362,483467692,356224523,0,35445212,3072,88,9,5,100,98808,1,8,378580043,330563436,34389,34405,34410,106211174,365042431,1022524387
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,194,7,1,1600,1750704,7,1,378580043,330563436,34393,34414,34422,749443834,365042431,6229249
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,22,5,2,4700,4333494,9,0,378580043,330563436,34417,34375,34443,106211174,1001693018,267214442
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,87,8,3,1000,987079,3,0,378580043,330563436,34374,34415,34389,785149710,944913022,263318026
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,29,4,4,1400,1300628,9,7,378580043,330563436,34415,34423,34429,106211174,250142940,955164756
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,41,10,5,2500,2352600,0,7,378580043,330563436,34436,34398,34444,106211174,86983390,389932976
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,147,8,6,3900,4083846,9,2,378580043,330563436,34453,34379,34464,749443834,365042431,187788988
136,695580638,971474707,7,496917575,-84239,373412815,1725265,3073,136,330563436,15141950,34340,1030545334,536894137,0,969336109,3073,44,5,7,1100,1038444,8,7,449642453,330563436,34453,34397,34460,785149710,407419891,804622233
67,285920503,471608704,9,357303848,816659,797027742,382762694,3074,67,330563436,8586193,33907,527479233,803592118,0,48834483,3074,37,8,1,5000,4685150,8,8,449642453,330563436,33998,33951,34018,106211174,365042431,1043351898
67,285920503,471608704,9,357303848,816659,797027742,382762694,3074,67,330563436,8586193,33907,527479233,803592118,0,48834483,3074,139,5,2,3900,4052607,3,0,378580043,330563436,33944,33995,33945,749443834,86983390,619487463
127,915086671,931330005,21,99091,928070,797027742,566865609,3075,127,330563436,3769669,34459,1030545334,733807844,0,127138332,3075,9,6,1,3900,3545100,2,3,449642453,330563436,34493,34504,34503,106211174,944913022,93799328
127,915086671,931330005,21,99091,928070,797027742,566865609,3075,127,330563436,3769669,34459,1030545334,733807844,0,127138332,3075,52,10,2,200,190410,7,8,378580043,330563436,34497,34493,34508,862871618,365042431,979062454
92,45610451,402777091,2,462236563,118291,797027742,79287571,3076,92,330563436,9382815,34171,919150108,811632345,0,853792966,3076,85,6,1,4400,4334352,0,5,449642453,330563436,34224,34244,34227,862871618,944913022,487579585
92,45610451,402777091,2,462236563,118291,797027742,79287571,3076,92,330563436,9382815,34171,919150108,811632345,0,853792966,3076,106,1,2,2200,2213420,8,0,449642453,330563436,34215,34220,34237,106211174,1001693018,184057180
92,45610451,402777091,2,462236563,118291,797027742,79287571,3076,92,330563436,9382815,34171,919150108,811632345,0,853792966,3076,5,8,3,3100,2805500,6,6,449642453,330563436,34189,34227,34196,862871618,407419891,33022354
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,3077,121,777177650,9929001,35646,919150108,1043847119,0,942418885,3077,72,2,1,2500,2430175,6,1,146356532,777177650,35685,35717,35707,106211174,86983390,599902709
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,3077,121,777177650,9929001,35646,919150108,1043847119,0,942418885,3077,91,3,2,4000,3964360,5,6,146356532,777177650,35723,35690,35751,749443834,365042431,423989248
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,3077,121,777177650,9929001,35646,919150108,1043847119,0,942418885,3077,78,7,3,1300,1271491,3,7,146356532,777177650,35680,35716,35690,106211174,86983390,97091976
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,3077,121,777177650,9929001,35646,919150108,1043847119,0,942418885,3077,115,5,4,2300,2334753,3,2,146356532,777177650,35737,35687,35752,106211174,431484053,175217376
49,58080412,277187647,10,223001803,457393,373412815,529457660,3078,49,330563436,4631083,34010,919150108,610944115,0,528695754,3078,132,3,1,2500,2580325,1,3,449642453,330563436,34079,34088,34085,862871618,365042431,836848920
49,58080412,277187647,10,223001803,457393,373412815,529457660,3078,49,330563436,4631083,34010,919150108,610944115,0,528695754,3078,78,8,2,2100,2053947,9,7,449642453,330563436,34046,34047,34058,785149710,365042431,978641841
